id,name,city,cuisine,rating,cost
364811,Khalids Biriyani,"t nagar,chennai",biryani,4.1,500.0
147082,Hotel Ananda,"t nagar,chennai","north indian,south indian",4.6,300.0
132822,Tea House,"t nagar,chennai","beverages,juices",4.3,200.0
309024,Main Street - The Residency Towers,"t nagar,chennai","indian,italian",4.0,1200.0
558818,HRX by Eatfit,"t nagar,chennai","healthy food,salads",4.9,270.0
53631,Ibaco,"t nagar,chennai","ice cream,desserts",4.4,800.0
52301,Geetha Cafe,"t nagar,chennai",south indian,4.4,350.0
17819,KFC,"t nagar,chennai","american,snacks",4.2,400.0
459014,RAMA IYER KITCHEN,"t nagar,chennai",south indian,4.4,300.0
38613,The Cake World,"t nagar,chennai","bakery,desserts",3.4,250.0
291651,KAVIGNAR KANNADHASAN MESS,"t nagar,chennai",south indian,4.3,200.0
301867,HOTEL MEJESTIC,"t nagar,chennai",indian,4.2,300.0
472782,CakeZone,"t nagar,chennai","desserts,bakery",4.0,200.0
15963,New Andhra Meals Hotel,"t nagar,chennai","andhra,south indian",4.3,400.0
472780,The Dessert Heaven - Pure Veg,"t nagar,chennai","desserts,bakery",4.0,200.0
16933,The Sandwich Shop Original,"t nagar,chennai",juices,4.3,150.0
428760,WINGS FACTORY,"t nagar,chennai","chinese,fast food",3.7,398.0
302842,"Da Bang Burgers , Grills and Pastas","t nagar,chennai","fast food,american",4.4,450.0
232393,Sre Bakya Fast Food,"t nagar,chennai","south indian,north indian",4.2,250.0
396521,TASTY HOME FOOD,"t nagar,chennai","south indian,thalis",4.2,260.0
34352,Firangi Bake,"t nagar,chennai","italian,mexican",4.4,400.0
307061,The Belgian Waffle Factory,"t nagar,chennai","desserts,beverages",4.3,200.0
24682,Hotel Metro Sagar,"t nagar,chennai","north indian,biryani",4.2,250.0
211229,Mcrennett,"t nagar,chennai",bakery,4.4,300.0
107139,NIC Natural Ice Creams,"t nagar,chennai","ice cream,desserts",4.6,120.0
29789,Courtallam Border Rahmath Kadai,"t nagar,chennai",south indian,4.3,600.0
225886,Tea villa cafe,"t nagar,chennai","chinese,continental",4.1,900.0
333553,BRINDHAVAN VEG RESTAURANT,"t nagar,chennai",indian,4.3,300.0
364970,THE ROYAL SNACKS,"t nagar,chennai","american,italian",3.9,200.0
343234,Wings On Fire,"t nagar,chennai",continental,3.9,150.0
462739,EatFit,"t nagar,chennai","healthy food,pizzas",4.2,270.0
483537,CHENNAI RAWTHER RESTAURANT,"t nagar,chennai","north indian,arabian",4.3,200.0
462734,Great Indian Khichdi by EatFit,"t nagar,chennai","home food,indian",4.2,200.0
38497,Al Arabian delights,"t nagar,chennai","arabian,biryani",4.2,450.0
462735,Home Plate by EatFit,"t nagar,chennai","north indian,home food",4.2,160.0
9357,Fruit Shop On Greams Road,"t nagar,chennai","juices,beverages",4.6,150.0
397796,PAPACREAM,"t nagar,chennai","ice cream,desserts",4.3,350.0
462737,Paratha Box by EatFit,"t nagar,chennai","north indian,punjabi",4.3,250.0
20747,Rottu Kadai Food Court,"t nagar,chennai","chettinad,south indian",3.6,250.0
50609,Shyam's Bombay Halwa House,"t nagar,chennai",north indian,4.4,600.0
212592,Arcot royal biriyani and fastfood,"t nagar,chennai","biryani,fast food",3.4,200.0
9361,Meat and Eat,"t nagar,chennai",fast food,4.1,250.0
55062,Northern Connection,"t nagar,chennai","north indian,biryani",4.2,200.0
14038,Mathsya - ( T Nagar),"t nagar,chennai","continental,chinese",4.2,300.0
14039,The Idli Factory,"t nagar,chennai",south indian,3.5,300.0
395352,McDonald's Gourmet Burger Collection,"t nagar,chennai","burgers,beverages",4.5,600.0
9373,Gangotree,"t nagar,chennai","street food,desserts",4.5,300.0
375406,"Shero Home - Sambar, Poriyal & Rasam","t nagar,chennai","south indian,healthy food",3.3,350.0
46092,Shaik Shack Shawarma,"t nagar,chennai",arabian,4.3,200.0
59555,The Grand Sweets and Snacks - Amirtham Restaurant,"t nagar,chennai","sweets,snacks",4.7,400.0
39446,Cake Park,"t nagar,chennai","bakery,desserts",4.7,150.0
198263,Chai Waale,"t nagar,chennai","chaat,snacks",4.5,200.0
57386,Goli Vada Pav No 1,"t nagar,chennai","maharashtrian,north indian",3.8,100.0
141370,Starbucks Coffee,"t nagar,chennai","beverages,ice cream",4.5,400.0
20929,Nasi Kandar Pelita,"t nagar,chennai","north indian,south indian",4.5,500.0
27441,Coffee Shastra,"t nagar,chennai","beverages,bakery",4.2,100.0
458792,Samosa Singh,"t nagar,chennai","north indian,indian",4.3,150.0
144521,Kebabistaan,"t nagar,chennai","biryani,kebabs",4.0,250.0
26245,Cake Square,"t nagar,chennai",bakery,4.6,300.0
18868,MilkyWay,"t nagar,chennai","ice cream,desserts",3.8,250.0
395145,PEP ASIA,"t nagar,chennai","asian,chinese",4.5,500.0
27426,Oven Story Pizza,"t nagar,chennai","pizzas,italian",4.1,400.0
390935,Old Madras Baking Company,"t nagar,chennai",bakery,4.7,250.0
177339,Bakya Veg Restaurant,"t nagar,chennai","south indian,chinese",4.1,150.0
50773,Vijay's Delhi Chat,"t nagar,chennai","chinese,north indian",4.1,150.0
133776,Madurai Sri Thevar Hotel,"t nagar,chennai","south indian,chinese",3.6,300.0
38672,Ganesh Tiffin Center,"t nagar,chennai",south indian,4.2,150.0
17990,Faasos - Wraps & Rolls,"t nagar,chennai","fast food,snacks",4.4,200.0
62641,Accord Hotels,"t nagar,chennai","biryani,pizzas",4.2,1100.0
154337,The Sandwich Shop 2.0,"t nagar,chennai",juices,4.4,150.0
385371,AB s-Absolute Barbecues,"t nagar,chennai","north indian,mughlai",3.6,400.0
489259,Pancake lounge,"t nagar,chennai","desserts,snacks",4.0,300.0
93242,McDonald's,"t nagar,chennai","burgers,beverages",4.5,400.0
122651,Mr. Papdi,"t nagar,chennai","north indian,chaat",4.2,400.0
30715,Ambur Biriyaanis,"t nagar,chennai","biryani,chettinad",4.1,450.0
45875,Al faham,"purasawalkam,chennai","south indian,arabian",3.8,400.0
71361,Shree Konar Vilas,"purasawalkam,chennai","south indian,chettinad",4.1,300.0
450219,AKs Restaurant,"purasawalkam,chennai","indian,chinese",3.3,300.0
471278,Masaledaar Desi Rasoi,"purasawalkam,chennai","north indian,chinese",4.0,450.0
225917,Taj Mughalai,"purasawalkam,chennai","biryani,north indian",3.9,300.0
331401,Suvai Bhavan,"purasawalkam,chennai",south indian,3.7,400.0
330550,iD (Contemporary South Indian),"purasawalkam,chennai","south indian,beverages",4.0,400.0
57876,Kings vada Pav,"purasawalkam,chennai","street food,sweets",4.1,150.0
464760,A1 FOOD WORLD,"purasawalkam,chennai","chinese,american",4.1,250.0
487061,Shero Home Food - Chettinad,"purasawalkam,chennai","south indian,chettinad",4.1,350.0
160082,Ginger Garlic,"purasawalkam,chennai","chinese,arabian",4.0,250.0
404428,Biriyani Mubaarak,"purasawalkam,chennai",biryani,3.8,600.0
24354,Domino's Pizza,"purasawalkam,chennai",pizzas,4.3,400.0
221346,Vallalar Quality Tiffin Centre,"purasawalkam,chennai",south indian,4.4,200.0
369492,Wow! Momo,"purasawalkam,chennai","tibetan,healthy food",4.3,300.0
397803,PAPACREAM,"purasawalkam,chennai","ice cream,desserts",4.8,350.0
256527,WOW! 99,"purasawalkam,chennai","chinese,indian",4.2,150.0
502334,Dhinna Hotels,"purasawalkam,chennai","south indian,beverages",3.3,250.0
16617,Ganga Sweets,"purasawalkam,chennai","north indian,south indian",4.3,250.0
262521,Fresh Juice Fooperis,"purasawalkam,chennai",indian,3.4,200.0
219033,Sri Krishna Sweets,"purasawalkam,chennai","sweets,snacks",4.2,200.0
407244,La Pino'z pizza,"purasawalkam,chennai",pizzas,4.1,300.0
297562,SLAY Coffee,"purasawalkam,chennai","beverages,desserts",4.2,200.0
191903,Sri Balaji Fast Food,"purasawalkam,chennai","chinese,indian",4.2,250.0
263204,THE GREENHOUSE BARBECUE,"purasawalkam,chennai",barbecue,4.0,400.0
268334,GOSIP,"purasawalkam,chennai","italian,fast food",4.3,200.0
42208,Lassi Shop Purasawalkam,"purasawalkam,chennai","beverages,juices",4.0,200.0
50236,Bombay Kulfi,"purasawalkam,chennai","ice cream,desserts",4.4,150.0
10180,Tibbs Frankie,"purasawalkam,chennai",street food,4.1,100.0
18341,Doveton Cafe,"purasawalkam,chennai","north indian,chinese",4.3,250.0
73475,SnackArt,"purasawalkam,chennai",snacks,3.8,200.0
60044,Hemanth Chats,"purasawalkam,chennai","street food,juices",4.4,200.0
37645,Liza Restaurant (Halal),"purasawalkam,chennai","arabian,north indian",4.2,400.0
320960,That Waffle Place!,"purasawalkam,chennai",desserts,4.5,200.0
457750,THE FOOD STORY,"purasawalkam,chennai","chaat,chinese",4.2,300.0
260030,Lassi Keifer,"purasawalkam,chennai","beverages,desserts",4.0,100.0
376821,Madras Coffee House,"purasawalkam,chennai","beverages,snacks",4.0,100.0
333219,AMAL FRIED CHICKEN AND WRAP,"purasawalkam,chennai","snacks,pizzas",4.4,300.0
58416,Hotel Raaj Bhaavan,"purasawalkam,chennai","south indian,north indian",4.4,300.0
54735,Saleem Biryani,"purasawalkam,chennai","biryani,chinese",3.7,300.0
431370,NXTDOOR,"purasawalkam,chennai","chinese,indian",4.0,200.0
263891,Lassi Coruscoa,"purasawalkam,chennai",desserts,3.8,200.0
37067,Subway,"purasawalkam,chennai","salads,snacks",4.3,350.0
81658,Guest Hotel,"purasawalkam,chennai","south indian,north indian",4.3,250.0
224433,LunchBox - Meals and Thalis,"purasawalkam,chennai","north indian,punjabi",4.0,200.0
146059,Best Fast Food,"purasawalkam,chennai",chinese,4.3,250.0
383374,Kwality Walls Frozen Dessert and Ice Cream Shop,"purasawalkam,chennai",ice cream,4.6,300.0
369743,FUSION KITCHEN,"purasawalkam,chennai","chinese,beverages",4.2,300.0
74921,Virudhunagar Briyani & fast Foood,"purasawalkam,chennai",biryani,4.2,250.0
464915,Keventers Ice Cream,"purasawalkam,chennai","ice cream,desserts",4.3,200.0
224303,Lassi Junction Purasawalkam,"purasawalkam,chennai","beverages,juices",4.0,300.0
454092,Samosa Singh,"purasawalkam,chennai","north indian,indian",4.0,150.0
224429,Firangi Bake,"purasawalkam,chennai","italian,mexican",4.3,400.0
224428,Oven Story Pizza,"purasawalkam,chennai",pizzas,4.0,400.0
183253,Riyas Biriyani,"purasawalkam,chennai",indian,4.0,300.0
224427,Behrouz Biryani,"purasawalkam,chennai","biryani,mughlai",4.0,500.0
224426,Faasos - Wraps & Rolls,"purasawalkam,chennai","fast food,snacks",4.1,200.0
224432,The Biryani Life,"purasawalkam,chennai","biryani,hyderabadi",3.8,250.0
224431,The Good Bowl,"purasawalkam,chennai","north indian,punjabi",3.9,400.0
224430,Sweet Truth - Cake and Desserts,"purasawalkam,chennai","ice cream,bakery",4.4,450.0
381066,FB Cakes,"purasawalkam,chennai","bakery,desserts",4.3,200.0
233259,Ramalinga Vilas,"purasawalkam,chennai","biryani,south indian",3.9,300.0
132911,Akshaya veg Restaurant,"purasawalkam,chennai",indian,3.8,150.0
81114,Courtallam Border rahmath kadai,"purasawalkam,chennai",south indian,4.1,500.0
55746,The Cake World,"purasawalkam,chennai","bakery,desserts",3.5,250.0
49133,Karim Biryani,"purasawalkam,chennai","biryani,south indian",3.3,300.0
438520,Sulthan Briyani,"purasawalkam,chennai","biryani,north indian",3.9,300.0
168418,PARFAIT CAKES N BAKES,"purasawalkam,chennai","bakery,desserts",3.2,300.0
434037,THE NEW BOX,"purasawalkam,chennai","chinese,indian",3.9,300.0
141879,Shree Maa Inti Devi Chat,"purasawalkam,chennai","snacks,street food",3.5,200.0
323851,Alagappa Restaurant,"purasawalkam,chennai","south indian,beverages",4.3,235.0
257162,The Brooklyn Creamery - Healthy Ice Cream,"purasawalkam,chennai","healthy food,desserts",4.6,200.0
33457,BUHARI,"purasawalkam,chennai","biryani,north indian",3.8,600.0
440447,Kalyana Virundhu Biryani,"purasawalkam,chennai","biryani,indian",3.7,620.0
57277,Keventers - Milkshakes and Desserts,"purasawalkam,chennai","beverages,ice cream",4.1,300.0
56627,Chaicup,"purasawalkam,chennai","beverages,snacks",4.4,200.0
17069,Hot chips,"purasawalkam,chennai","north indian,south indian",4.3,250.0
371652,Mad Over Donuts,"purasawalkam,chennai","desserts,sweets",3.7,200.0
159913,Chai Kings,"purasawalkam,chennai","beverages,snacks",4.4,150.0
211185,Mcrennett,"purasawalkam,chennai",bakery,4.7,350.0
60459,Sri keshav chat,"purasawalkam,chennai","street food,beverages",4.2,200.0
24273,Hotel Shiva Sagar,"purasawalkam,chennai","north indian,jain",4.3,350.0
16543,A2B Veg,"purasawalkam,chennai","south indian,north indian",4.4,300.0
65358,Cake square,"purasawalkam,chennai",bakery,3.9,200.0
16540,Hotel Saravana Bhavan,"purasawalkam,chennai","south indian,north indian",4.3,300.0
427159,THE BETEL LEAF CO - Originally from Bangalore,"purasawalkam,chennai","paan,desserts",4.9,200.0
129725,Hotel Farook,"purasawalkam,chennai","south indian,arabian",4.3,450.0
53934,Ibaco,"purasawalkam,chennai","ice cream,desserts",4.6,800.0
217965,Jain Food Service Chennai,"purasawalkam,chennai",thalis,2.8,400.0
280351,Shenoy's,cherthala,"south indian,chinese",3.8,200.0
372860,Papillop Bistro Cafe,cherthala,"arabian,continental",4.1,200.0
416428,Moms Kitchen,cherthala,"home food,north indian",4.0,200.0
387409,RR Open Kitchen,cherthala,south indian,3.6,200.0
377673,Cafe Green Grass,cherthala,"asian,continental",3.8,200.0
207434,Orange bakers,cherthala,"south indian,desserts",3.7,200.0
207420,Hotel Aryas,cherthala,"south indian,desserts",3.8,200.0
238523,Le Bon Cakes and Delicacies,cherthala,"continental,pizzas",4.1,200.0
522607,GRILL N CHILL,cherthala,"arabian,fast food",4.0,250.0
407732,The Krispy House,cherthala,"combo,continental",4.3,200.0
445453,Just Bake Cherthala,cherthala,"pizzas,beverages",3.3,200.0
476687,La Patisserie des MACHU,cherthala,"pizzas,fast food",3.3,200.0
375923,Alambanaa 190 Dosas,cherthala,"indian,south indian",4.3,150.0
286162,Woodlands,cherthala,"south indian,arabian",3.0,200.0
380634,Vinod Cafe,cherthala,"south indian,kerala",3.3,150.0
387041,Travancore Palace,cherthala,"indian,chinese",3.3,250.0
382386,The Green Kitchen,cherthala,"indian,south indian",2.8,200.0
240996,Al-Rad Kuzhimandi,cherthala,"south indian,arabian",3.7,250.0
513180,Kumbil Coffee House,cherthala,"beverages,fast food",3.7,200.0
488691,WAY SIDE INN,cherthala,"south indian,chinese",3.5,250.0
207433,Meriz Kutty Chef,cherthala,"desserts,beverages",3.6,200.0
207428,Open Restaurant,cherthala,"south indian,desserts",3.7,200.0
118908,Mirchi Restaurant,chhapra,"north indian,indian",3.6,250.0
169341,Swad,chhapra,"indian,chinese",3.7,250.0
119383,Zaika Inn,chhapra,"north indian,indian",3.9,250.0
171500,Aahar Restaurant,chhapra,"north indian,south indian",3.5,250.0
121969,Hotel Rajdarbar,chhapra,"north indian,indian",3.4,250.0
119651,Dee Jee Restaurant,chhapra,"indian,north indian",3.4,150.0
546066,AARADHYA FAMILY RESTAURENT,chhapra,"indian,south indian",3.4,200.0
354364,One Bite,chhapra,"continental,pizzas",4.0,200.0
479744,Spicy Food Take Away,chhapra,"chinese,biryani",3.6,200.0
119387,Patna Hotel,chhapra,north indian,3.2,200.0
428231,Orange Flames,chhapra,indian,2.9,200.0
190529,Shree Daawat,chhapra,"indian,north indian",3.7,250.0
215539,New Aikaaa Restaurant,chhapra,"chinese,north indian",3.9,200.0
466709,Food costa,chhapra,"indian,mughlai",2.9,300.0
197877,Radhe Radhe Sweets,chhapra,"north indian,south indian",3.6,250.0
119669,Hotel Ramdoot And Restaurant,chhapra,"north indian,indian",3.4,250.0
461974,Kumar's Cafe,chhapra,"pizzas,pastas",3.4,250.0
233913,Sanjay Sweets & Momos,chhapra,"indian,sweets",3.5,100.0
119385,Singar Cake House,chhapra,"north indian,indian",3.7,400.0
119654,Hotel Open House,chhapra,"indian,south indian",3.2,150.0
347062,SWEETIE PIES & 7th Heaven,chhapra,"desserts,bakery",4.2,250.0
119756,Anpurna Hotel,chhapra,north indian,4.0,150.0
119389,Rajkumar Hotel,chhapra,"indian,north indian",3.2,200.0
274154,Laziz Pizza,chhapra,pizzas,3.5,300.0
488834,Flying Apron,chhapra,"chinese,indian",3.1,400.0
221977,Hotel Jagdamba Residency,chhapra,"indian,north indian",3.9,100.0
469063,MJ The little heaven cafe,chhapra,"north indian,snacks",3.1,200.0
498530,Burger Monk,chhapra,"fast food,beverages",3.4,300.0
119666,Kumar Ice Parlour Sweets,chhapra,"ice cream,chaat",3.6,200.0
456011,Chaat Adda,chhapra,"chaat,street food",2.0,100.0
185208,Kolkata Biryani House,chhapra,indian,3.6,250.0
200245,Hotel Jatashankar,chhatarpur,"north indian,beverages",3.8,200.0
197280,Purana Punjab Hotel,chhatarpur,north indian,2.7,200.0
426804,PRAKASH FAMILY RESTAURANT,chhatarpur,"north indian,chinese",3.8,300.0
496354,Sagar Gaire,chhatarpur,"chinese,fast food",3.9,300.0
239740,Agrawal Provision and Bakery Shop,chhatarpur,"bakery,desserts",3.2,100.0
238620,Neelkamal Restaurant,chhatarpur,"north indian,fast food",3.7,200.0
378630,The Chicken Hub,chhatarpur,"north indian,fast food",2.8,200.0
389033,Kulhadwala- Fast Food,chhatarpur,"beverages,chinese",3.5,200.0
499517,FOOD MYNTRA RESTAURANT,chhatarpur,"north indian,chinese",3.1,300.0
238623,Classic Veg Restaurant ( Hotel Jatashankar Palace ),chhatarpur,"north indian,chinese",3.8,200.0
480366,The Grandmas Restaurant,chhatarpur,"indian,chinese",3.2,250.0
199379,Hotel four seasons,chhatarpur,"north indian,fast food",3.6,150.0
151648,Mr. Gurung Momo & Chinese Corner,chhindwara,"south indian,chinese",3.4,150.0
150591,Satkar Restaurant,chhindwara,"north indian,chinese",3.8,250.0
385824,The Belgian Waffle Co.,chhindwara,"desserts,beverages",4.6,200.0
184422,Wizard Street Cafe,chhindwara,"north indian,pizzas",3.7,200.0
496348,pizza box,chhindwara,"pizzas,fast food",4.0,300.0
234875,Adil Hotel,chhindwara,"biryani,north indian",3.6,150.0
213358,Apni Rasoi Family Dhaba,chhindwara,"north indian,chinese",3.4,250.0
184424,Sab Ghar Tak Foods,chhindwara,"north indian,chinese",3.9,200.0
487096,DINO'S PIZZA,chhindwara,"pizzas,fast food",3.6,200.0
150586,Accord International,chhindwara,"chinese,desserts",4.1,400.0
150597,Scoops Fast Food And Ice Cream,chhindwara,"chinese,pizzas",2.9,200.0
195429,Sanju Ka Dhaba,chhindwara,"north indian,south indian",4.1,250.0
150602,Raimens Cafe 79,chhindwara,"fast food,pizzas",3.9,250.0
475317,HOTEL MARS,chidambaram,"biryani,indian",3.9,300.0
488444,Tekup and Sizzly Chicken,chidambaram,"fast food,beverages",3.2,300.0
442791,Hotel Nellai,chidambaram,"chinese,south indian",3.7,200.0
449612,IBACO,chidambaram,"bakery,desserts",4.5,200.0
477648,NEW DOUBLE A RESTAURANT,chidambaram,"arabian,south indian",4.0,200.0
492817,PALAGARAM.COM,chidambaram,"north indian,chinese",4.1,300.0
445326,A2B Veg,chidambaram,"south indian,north indian",4.1,250.0
493001,HOTEL ANJALI,chidambaram,"indian,north indian",3.5,300.0
557538,KEBAB ISTAAN,chidambaram,"kebabs,biryani",4.1,200.0
442663,Mass Hotel,chidambaram,"biryani,north indian",3.9,200.0
497233,MOORTHY CAFE,chidambaram,"south indian,indian",3.3,200.0
442926,Hotel Monsorw ( Veg ),chidambaram,south indian,3.1,200.0
477020,safari juice world,chidambaram,"beverages,fast food",3.0,250.0
443114,Royal Hotel,chidambaram,"north indian,biryani",3.9,200.0
497623,NEW MOORTHY CAFE,chidambaram,"chinese,south indian",4.1,300.0
442607,Haja Biriyani,chidambaram,"biryani,south indian",4.3,300.0
419690,HOTEL RENUKA,chikhli,"indian,maharashtrian",4.1,300.0
419668,HOTEL KRUSHNA,chikhli,"indian,maharashtrian",4.1,300.0
419032,Beyond Temptation,chikhli,fast food,3.2,250.0
419882,MyMate,chikhli,"pizzas,snacks",3.1,250.0
424174,ZAIKA HOTEL,chikhli,"biryani,hyderabadi",3.4,250.0
432665,HOTEL NEW HARDEO FAMILY RESTAURANT,chikhli,"indian,maharashtrian",4.6,200.0
419266,MEERA CELEBRATION,chikhli,"indian,maharashtrian",4.2,400.0
432561,Swaranjali hotel,chikhli,"indian,maharashtrian",3.2,400.0
407465,KEBAB CAFE,chikkaballapur,chinese,3.0,250.0
217384,Hotel Sri Ambha Bhavani,chikkaballapur,"indian,north indian",3.7,200.0
355227,AMBUR DUM BIRYANI,chikkaballapur,"biryani,indian",3.5,200.0
234976,S.K Chats,chikkaballapur,chinese,2.7,100.0
235846,Shreyas Restaurant,chikkaballapur,"north indian,south indian",4.2,250.0
536231,GREEN CHILLI FAMILY RESTAURANT,chikkaballapur,"north indian,south indian",3.5,250.0
457615,Sitar Pizza cafe,chikkaballapur,"pizzas,chinese",3.8,100.0
491782,Bmk Biryani Junction,chikkaballapur,"biryani,snacks",4.2,400.0
449611,SITAR CAFE PIZZENA RESTAURANT,chikkaballapur,"kebabs,continental",3.8,200.0
226761,Hang On HighWay,chikkaballapur,"indian,north indian",3.7,250.0
231957,Pizza House (Hang On Highway),chikkaballapur,indian,3.0,250.0
303278,FRIED KITCHEN BASKET (Hang On),chikkaballapur,"beverages,snacks",3.1,250.0
231944,Bhagavan Military Hotel,chikkaballapur,indian,4.3,200.0
417983,Shree Mahalakshmi Sweets,chikmagalur,"sweets,snacks",3.9,200.0
456963,Hotel Mayura Delux,chikmagalur,"south indian,north indian",3.7,200.0
194344,Classic ice cream,chikmagalur,"south indian,north indian",4.2,250.0
418004,Taj Crest,chikmagalur,"continental,chinese",2.9,200.0
562789,Domino's Pizza,chikmagalur,pizzas,4.2,400.0
291503,ARABIAN KNIGHTS,chikmagalur,"north indian,south indian",3.5,150.0
192762,Five star chicken,chikmagalur,"south indian,north indian",4.0,250.0
194356,Signal Cafe,chikmagalur,"south indian,north indian",4.3,250.0
194345,Maharaja Restaurant,chikmagalur,"south indian,north indian",3.3,200.0
194341,Sri Kalki Ganpathi chats center,chikmagalur,"south indian,north indian",4.3,200.0
194343,Khansamaa,chikmagalur,"south indian,north indian",3.8,200.0
192763,One Bite,chikmagalur,"south indian,north indian",4.0,250.0
383887,Hanumanthu donne biryani,chikmagalur,"indian,biryani",3.9,200.0
236165,Taam Arabia,chikmagalur,"arabian,chinese",3.4,200.0
301631,CRYSTAL INN HOTELS AND RESTAURANT,chikmagalur,"north indian,south indian",3.3,200.0
336575,Cafe Coffee Day,chikmagalur,"beverages,snacks",3.3,300.0
420115,Mishra's Paratha,chikmagalur,north indian,4.2,200.0
194340,Town tables,chikmagalur,"south indian,north indian",3.9,250.0
426081,RIS,chikmagalur,south indian,2.5,120.0
488871,Chicken Paradise,chikmagalur,"biryani,south indian",2.8,200.0
192758,Chandan paradise,chikmagalur,"north indian,chinese",3.8,200.0
354655,hotel ganesh grand veg,chikmagalur,"south indian,north indian",3.8,200.0
420480,Go Foodie,chikmagalur,pizzas,2.7,200.0
253010,Ibaco,chikmagalur,ice cream,4.1,250.0
358384,Lassi N cafe,chikmagalur,"continental,juices",3.7,300.0
475838,THE GRAND KRISHNA,chikmagalur,"south indian,biryani",4.2,200.0
240631,Chicken County,chikmagalur,"biryani,grill",4.0,200.0
447930,Hotel Manohar,chiplun,"biryani,north indian",3.1,300.0
446125,Ovenly Cake Shop,chiplun,"bakery,waffle",4.4,300.0
229904,Domino's Pizza,chiplun,pizzas,4.0,400.0
444093,HOTEL VISION FOOD MALL,chiplun,"indian,north indian",3.0,300.0
446145,O CHEF Cafe,chiplun,continental,4.1,230.0
446135,MONSOON MULTI CUISINE RESATRAUNT,chiplun,"indian,chinese",3.1,400.0
444091,PUNJAB DA DHABA,chiplun,"punjabi,thalis",3.7,400.0
192955,Lassi Shop,chitradurga,"north indian,south indian",4.1,200.0
194322,Hamza Garden Family Restaurant,chitradurga,"north indian,south indian",3.8,200.0
437510,BANGARAPET CHATS,chitradurga,"fast food,indian",3.6,150.0
276253,Sulthan Family Restaurant,chitradurga,"north indian,south indian",3.5,150.0
192971,Goli vada Pav No-1,chitradurga,"maharashtrian,north indian",3.9,100.0
419436,LASSI GHAR,chitradurga,"beverages,ice cream",3.7,200.0
235819,Ruchi's,chitradurga,indian,4.1,250.0
236081,Sri Annapoorneshwari Veg Hotel(G.B.T),chitradurga,south indian,3.7,200.0
530579,the biriyani empire,chitradurga,"snacks,indian",4.4,200.0
192964,Chitradurga Donne Biriyani House,chitradurga,"north indian,south indian",3.9,200.0
472112,Hotel Ravi mayur international,chitradurga,"north indian,chinese",3.7,180.0
192936,RR Reddy Family Restaurant,chitradurga,"north indian,south indian",4.1,200.0
192965,Five Star Chicken,chitradurga,"north indian,south indian",4.0,200.0
474494,Reddy Dhaba,chitradurga,"arabian,north indian",4.2,200.0
235600,Hotel Anadatha Egg Food,chitradurga,fast food,4.4,150.0
229847,DC Pizza &momos corner,chitradurga,indian,4.4,150.0
300849,FORT CAFE,chitradurga,"beverages,continental",3.9,200.0
354987,99''Pizza & Momus corner,chitradurga,chinese,4.0,200.0
262954,Redchillies Family Restaurant,chitradurga,"chinese,indian",3.0,250.0
348810,Green Park Dum Biriyani Point,chitradurga,biryani,4.0,150.0
469568,PLAN B,chitradurga,"chinese,fast food",3.1,150.0
192938,Le Cafe,chitradurga,"north indian,south indian",3.3,250.0
355943,AL BAIK THE MANDI HOUSE,chitradurga,"indian,chinese",4.1,220.0
382879,AMOGHA Veg Restaurant,chitradurga,"south indian,chinese",3.0,150.0
474499,MUTHA's KITCHEN,chitradurga,"indian,chinese",4.1,200.0
235859,Sri Sai daba,chitradurga,"indian,north indian",4.0,200.0
192960,Hotel Sukhasagar,chitradurga,"north indian,south indian",4.0,200.0
192951,Hydrabad Biriyani Point,chitradurga,"north indian,south indian",4.0,250.0
192933,Hotel Old Delux,chitradurga,"north indian,south indian",3.5,150.0
192944,Hotel New Delux Fast Food Family Restaurant,chitradurga,"north indian,south indian",2.7,200.0
192970,Samad Kabab Centre,chitradurga,"north indian,south indian",3.9,200.0
365622,KFC,chittoor,"american,snacks",3.7,400.0
205860,Durga Fast Foods,chittoor,"asian,chinese",3.0,200.0
205848,Hotel Menaka,chittoor,biryani,3.7,200.0
486611,Anil hotel,chittoor,south indian,4.0,10.0
355839,Sri Vishnu Bhavan,chittoor,south indian,3.8,100.0
414302,Nellore Ruchulu,chittoor,"chinese,tandoor",3.6,200.0
450489,MJ'S CAFE,chittoor,"pizzas,chinese",3.8,200.0
415433,Kelvin Scale,chittoor,ice cream,4.4,200.0
461727,Ice n spice,chittoor,"chinese,biryani",3.8,400.0
203525,21 Souls Resto Cafe,chittoor,"asian,chinese",3.0,250.0
363193,ANDHRA SPICE,chittoor,"biryani,south indian",3.6,300.0
355875,LRS FOODs & BIRYANI,chittoor,"chinese,biryani",3.6,200.0
449406,Tiffen & Chicken,chittoor,"south indian,north indian",3.1,200.0
209034,Prabhaa  Grand Inn,chittoor,"biryani,north indian",3.8,250.0
342937,Mr.pizza,chittoor,pizzas,3.6,200.0
203480,SFZ Pizza Hut,chittoor,"pizzas,chinese",3.4,250.0
205846,Hotel Sindhu  Towers,chittoor,"biryani,south indian",3.8,200.0
468872,Salt Pepper,chittoor,"north indian,indian",3.3,200.0
449201,7th Heaven,chittoor,"bakery,desserts",3.7,599.0
558741,Raju Gari Biryanis,chittoor,"biryani,north indian",3.0,200.0
467358,WOW Pizza Hut,chittoor,"pizzas,chinese",3.9,200.0
249986,MEAT AND EAT,chittoor,"asian,chinese",3.8,200.0
205853,Honey Bee,chittoor,"desserts,sweets",3.8,200.0
